"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $1826.49/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method","PrivateNote"
"0x389dfbe9ae02f4cfe2e823c27c6c8b4a22d05e9e175edc8a649f271abf91014a","16888577","1679554247","2023-03-23 06:50:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.00160488686116986","2.93130980305814","1817.28","Error(0)","execution reverted","Execute",""
"0x110724ed4d881ba33dc1d21bd1d310f04737886752341d204afd673c890d3b0c","16888580","1679554283","2023-03-23 06:51:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.00157371092927932","2.87436727521939","1817.28","","","Execute",""
"0xe923b9736597bd4ccaf7c10af235e574cd4ed7658befb68dd575f417ed04f69a","16888588","1679554391","2023-03-23 06:53:11","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.00192431168432942","3.51473604831084","1817.28","Error(0)","execution reverted","Execute",""
"0xc78ccb02281315132f653c878be03968410ddb051fe24688288edd621a8439ff","16888595","1679554475","2023-03-23 06:54:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.001807332063406632","3.30107394049158","1817.28","","","Execute",""
"0xdb4257fe686b5c8021c70e5509962f2c484a597c55ea691fe76bf6f7dfd7f87a","16890938","1679583035","2023-03-23 14:50:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0x4593ec16e748a24202fe835eaf10d202223765ce","","0","5","9132.45","0.000751959057507","1.37344569894596","1817.28","","","Transfer",""
"0x572877ceb9777e200c2b821176edff9b9a2ac5a6d1e1864391fff6c2f09dda63","16890980","1679583551","2023-03-23 14:59:11","0xc4cc364706fe781fb00a47badb297af36a482cc1","0x4593ec16e748a24202fe835eaf10d202223765ce","","0","5","9132.45","0.000814001356644","1.4867653378967","1817.28","","","Transfer",""
"0xeeb21dbdad9095a2aec2a4d1bde6d77a49ab0db2f4bad590c913cf9384a66200","16892344","1679600051","2023-03-23 19:34:11","0x0594488dde8071e80a79f8287602c36b3e622ecc","0xc4cc364706fe781fb00a47badb297af36a482cc1","","0.025","0","45.66225","0.000675998080716","1.23470373444697","1817.28","","","Transfer",""
"0x42a48c0ef359f58fa08145bcc3d819ae6b0b8ea9ae5d5f9b787832dcce7a5379","16892413","1679600891","2023-03-23 19:48:11","0x0594488dde8071e80a79f8287602c36b3e622ecc","0xc4cc364706fe781fb00a47badb297af36a482cc1","","0.053356951513925","0","97.4559383706689","0.000767050405359","1.40100989488416","1817.28","","","Transfer",""
"0xa1417ea7e51bd868c8d376b5ed3ce54d46290138d9aa148cad5111bf88f49f82","16892497","1679601899","2023-03-23 20:04:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xba8da9dcf11b50b03fd5284f164ef5cdef910705","","0","0.25","456.6225","0.002073647741703024","3.78749686374316","1817.28","","","Any Swap Out Native",""
"0xd40fea434469eb40a2bea9569fcffc48eb85d2ed9bfdd97ae1b792297ebf6daa","16892614","1679603303","2023-03-23 20:28:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0x4593ec16e748a24202fe835eaf10d202223765ce","","0","3","5479.47","0.000824031582528","1.50508544517157","1817.28","","","Transfer",""
"0x5bd5f21cc14e2e539862ba5ff94581eaa6b83cbd01fa5730fd655062ab0fea85","16899475","1679686547","2023-03-24 19:35:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.5","913.245","0.003855776430935328","7.04253709333907","1751.74","","","Execute",""
"0x23fa59acd481034699c6213dd484f5d96213c1b6031e02ea9515acf60eead712","16899477","1679686571","2023-03-24 19:36:11","0xc4cc364706fe781fb00a47badb297af36a482cc1","0x5a3e6a77ba2f983ec0d371ea3b475f8bc0811ad5","","0","0","0","0.0010544899757615","1.92601539582862","1751.74","","","Approve",""
"0x30f89decd0455346a530f6c7742080a7d2dc2a61929ec013b91dbdd12540e6a4","16899480","1679686607","2023-03-24 19:36:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.25","456.6225","0.003515433939358033","6.42090493589805","1751.74","","","Execute",""
"0xc701d7ce477100313e7e12ff550be2cb865c85dfaae596015706b2aabdf04b31","16899569","1679687675","2023-03-24 19:54:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","5","9132.45","0.003814445611553611","6.96704676504656","1751.74","","","Execute",""
"0xd1d2db1e32b23df79b4f4585c06af117a70087f6ad465615d49027f1135ee612","16899619","1679688275","2023-03-24 20:04:35","0xf89d7b9c864f589bbf53a82105107622b35eaa40","0xc4cc364706fe781fb00a47badb297af36a482cc1","","5.03583","0","9197.8931367","0.000630877198203","1.1522908937458","1751.74","","","Transfer",""
"0x9f71fad12c550b58133c6eb77374aa75b8e8ce138295551f0e2b9ff2dfb916e4","16899632","1679688431","2023-03-24 20:07:11","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","5","9132.45","0.004076847193935397","7.44632063125106","1751.74","","","Execute",""
"0xd4a60ec0690a0875f329d08460813d93f6e63794370eae796179c88c2bbe39a3","16900236","1679695823","2023-03-24 22:10:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xd8bcbf6ff442ab4fb1d0cd8c1cc4a68eec38bcc0","","0","0.1","182.649","0.000485124187254","0.886074476777558","1751.74","","","Transfer",""
"0xe739da85e1aa51392dfb17be2ec3c282b47e24c5820e72033570e00a8986ceca","16900618","1679700467","2023-03-24 23:27:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xd8bcbf6ff442ab4fb1d0cd8c1cc4a68eec38bcc0","","0","0.035","63.92715","0.000336543441948","0.614693231283603","1751.74","","","Transfer",""
"0x361b7f8b04637b124ac83aa027a1878a876ea9da60c5802434bf70253e041718","16905639","1679761403","2023-03-25 16:23:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.005468734050329339","9.98858805558604","1743.88","","","Execute",""
"0x8608acb041405896dfedfb335e6c1f57274d7619a9a78e3f267f0a76f3673b02","16906015","1679765963","2023-03-25 17:39:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.25","456.6225","0.004761710569653462","8.69721673836635","1743.88","","","Execute",""
"0x417157fd53e33fe45a7e8c64d9f422e7547e37b00aa6c3cd7421c0e0dd476af1","16906016","1679765975","2023-03-25 17:39:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xa876f27f13a9eb6e621202cefdd5afc4a90e6457","","0","0","0","0.001477844345905278","2.69926791935253","1743.88","","","Approve",""
"0x1658297f6c5eb60ece773b48822bfca03d94a9a116d84a3f034876e7ff6470e0","16906019","1679766023","2023-03-25 17:40:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","2.25","4109.6025","0.004110287948382744","7.5073998348416","1743.88","","","Execute",""
"0xa60a017bb5204ccf1c90a54b3cea75354f87d4fb5cf746b60db59ec106435090","16906036","1679766227","2023-03-25 17:43:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.25","456.6225","0.004077899800522335","7.44824320665604","1743.88","","","Execute",""
"0x81c798880cdcae844709ea3dc4b0850a4272cb48ca7672fbfb0088b6e7809bd2","16906573","1679772767","2023-03-25 19:32:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xd8bcbf6ff442ab4fb1d0cd8c1cc4a68eec38bcc0","","0","0.075","136.98675","0.000388967846883","0.710445882653331","1743.88","","","Transfer",""
"0x5e63df9d6e30de587872f45804a254384af0d9595b55c7b285c389f2c6109927","16906661","1679773823","2023-03-25 19:50:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.00411465593893356","7.51537792590276","1743.88","","","Execute",""
"0x93cb9dc44054007abf6cce6b2a8c510dc3e791988420bda2fc5fa420e473b2b2","16906677","1679774015","2023-03-25 19:53:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xd8bcbf6ff442ab4fb1d0cd8c1cc4a68eec38bcc0","","0","0.1","182.649","0.000617523520761","1.12790053543476","1743.88","","","Transfer",""
"0xd376b25cee47bbcfbe6815ca8e3f807d0d9cceec1a8ec21e70e08ae13d97c995","16906680","1679774051","2023-03-25 19:54:11","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","1","1826.49","0.003428550605105364","6.2622133947189","1743.88","","","Execute",""
"0x949bebfe4aadafc0b12e825665c4e0048fa3057a2f006dc778d5dac01dfc5bf8","16906910","1679776811","2023-03-25 20:40:11","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xd8bcbf6ff442ab4fb1d0cd8c1cc4a68eec38bcc0","","0","0.1","182.649","0.000351790273527","0.64254141669433","1743.88","","","Transfer",""
"0xc72cd0226c1536360e1085d5e4d88336ba4024f18a4e2cfdbdf065038f7bba25","16907032","1679778275","2023-03-25 21:04:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.002953375695769493","5.39431117456602","1743.88","Error(0)","execution reverted","Execute",""
"0x2ccd58b5af541c4c433720a63b9e323eb3df4aa68e7b03907e6eac09a835f5c5","16907037","1679778335","2023-03-25 21:05:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.003877302445348552","7.08185414340468","1743.88","","","Execute",""
"0xb6583ce8b56a0fae9d591e301745d5445dfff6376bfe04f6caa1c33d70b571d6","16907116","1679779283","2023-03-25 21:21:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.002313588417702","4.22574610904853","1743.88","","","Execute",""
"0xf29a6434e37015f92b0565db376f9a5db85387451e31070c823466ebb118c875","16907119","1679779319","2023-03-25 21:21:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.002420219792943216","4.42050724961285","1743.88","","","Execute",""
"0xb2e1f121992367955ba24395d964b3ed4ff71842e613847ff875e43929e21eba","16907124","1679779379","2023-03-25 21:22:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.00256166197668408","4.67884998379371","1743.88","","","Execute",""
"0xedbe5299b0eb63fbe38640b5f3a273b44f4b0b924577a30612636706f03af3df","16907127","1679779415","2023-03-25 21:23:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.00234343138039164","4.28025398197153","1743.88","","","Execute",""
"0x7d6d3051268194a8f6f2b54bf9e29d20d071d57a3f7ff75b50e1ced48d70fab7","16907142","1679779595","2023-03-25 21:26:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","2","3652.98","0.002009743344002385","3.67077612038692","1743.88","","","Execute",""
"0xba96d7274390ab99c04e0f66b0bbd9333a42c8f3da5e58ae48351d402ef63176","16907149","1679779679","2023-03-25 21:27:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","2.5","4566.225","0.002755233305528424","5.03240608021461","1743.88","","","Execute",""
"0x208421fb9eba31381ec14ed6c28bf6b36e25667171411b3db43f22e50bc62637","16907158","1679779787","2023-03-25 21:29:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.5","913.245","0.001928442052755756","3.52228012493786","1743.88","","","Execute",""
"0xc53ac908b55022ea0d86217d474a71868b430bf83a3b58d38071d8b272b8d546","16907161","1679779823","2023-03-25 21:30:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","2","3652.98","0.001770403875981072","3.23362497544067","1743.88","","","Execute",""
"0x7f1a16f3b907ff18cc486a93e16d2fde3cdfcf448b6f5b63cc3804f757851514","16907323","1679781791","2023-03-25 22:03:11","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.25","456.6225","0.002196463023095","4.01181774705279","1743.88","","","Execute",""
"0x3b5fa60956195c2ca27fdba77165634b432c83c29ed86edb31ab39c142da4206","16907341","1679782007","2023-03-25 22:06:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.05","91.3245","0.002009943280234496","3.6711413019155","1743.88","","","Execute",""
"0xc46c553d24b04973a01ac6046d402d003a9be0f667e840b0675a52039bb54cd8","16908406","1679794979","2023-03-26 01:42:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.001869386012441064","3.41441485786348","1775.76","Error(0)","execution reverted","Execute",""
"0x83a1353eba85e43fea356955001537d59b823315ac26cd6ffff514e27132994e","16908815","1679799947","2023-03-26 03:05:47","0x0594488dde8071e80a79f8287602c36b3e622ecc","0xc4cc364706fe781fb00a47badb297af36a482cc1","","1.315329969902801","0","2402.43703672777","0.000324250097199","0.592239560033001","1775.76","","","Transfer",""
"0x4af7b14b35f5af0e3e0b5c1604cc65f9a8a53134a79cc8e980cf1dff44ff2e74","16908819","1679799995","2023-03-26 03:06:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","1.3","2374.437","0.001632339637107232","2.98145202377999","1775.76","","","Execute",""
"0x363471d983335a5fce7cbff8a0023c3c45a8223595052a8a62e629125697d987","16908874","1679800667","2023-03-26 03:17:47","0x0594488dde8071e80a79f8287602c36b3e622ecc","0xc4cc364706fe781fb00a47badb297af36a482cc1","","0.549852315261648","0","1004.29975530225","0.000347684738352","0.635042697752545","1775.76","","","Transfer",""
"0xaa5c1e7c83b446948ef908d1376985b8e2cbb04393632a199355e5ab3e54959a","16908879","1679800727","2023-03-26 03:18:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.55","1004.5695","0.001667944604284632","3.04648414027984","1775.76","","","Execute",""
"0x5a3c97b7b3a34c1cc668885f4e54269cfac6bee331a1ba60bdc9b4485d6a8476","16908985","1679802011","2023-03-26 03:40:11","0x0594488dde8071e80a79f8287602c36b3e622ecc","0xc4cc364706fe781fb00a47badb297af36a482cc1","","0.275259351785534","0","502.75845344276","0.000340648214466","0.622190557240004","1775.76","","","Transfer",""
"0xffd5c1beb6881bdf43f678ffcf870675dce29c41de73afdcb1395d96b4b1042d","16908988","1679802047","2023-03-26 03:40:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.3","547.947","0.001736309851588836","3.17135258082849","1775.76","","","Execute",""
"0x03a0177f3e320ed8fd8e8e4f79eba8076c430d143e1194fb9e293931f9cd2ee6","16912856","1679848919","2023-03-26 16:41:59","0x0594488dde8071e80a79f8287602c36b3e622ecc","0xc4cc364706fe781fb00a47badb297af36a482cc1","","1.307327831042716","0","2387.82121012121","0.000775468957284","1.41638629578965","1775.76","","","Transfer",""
"0x49edd9f935e7ed2192905571c64078f209a8ca92b799152278ee513d158832a6","16912874","1679849135","2023-03-26 16:45:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","1","1826.49","0.00500142013454676","9.13504386154831","1775.76","Error(0)","execution reverted","Execute",""
"0x02bd6f74164155c951488f687f7215ea335f45b9794cca4c63e96e5e05179b85","16912879","1679849195","2023-03-26 16:46:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.3","547.947","0.004455138333326103","8.13726561443679","1775.76","","","Execute",""
"0x7e92f93d29d09c1dc32f453ac657bef900739a6384d4ea50bcd30d47e6dc9287","16912884","1679849255","2023-03-26 16:47:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.5","913.245","0.005081841240985506","9.28193220824762","1775.76","Error(0)","execution reverted","Execute",""
"0x5ff78dde955457aacb4cd2aab79f5e8fb1ace9bfe33a2e98141ffb2d5b2b4125","16912886","1679849279","2023-03-26 16:47:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.5","913.245","0.003956134782512688","7.2258406189116","1775.76","","","Execute",""
"0xf6ad11343480a09eaa3436a8faffd49bfad07dacaac03f6b4f2e022003714d92","16912891","1679849339","2023-03-26 16:48:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.475","867.58275","0.00471854978724429","8.61838400090382","1775.76","Error(0)","execution reverted","Execute",""
"0x1cc88178866db3187ea1a920c2a0185edd2a959fd38748789de10c23db6b3b86","16912894","1679849375","2023-03-26 16:49:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.45","821.9205","0.003912678124027119","7.14646746675429","1775.76","","","Execute",""
"0xc3dc0ec3f1499c374cbb3ca0d48378cd28d8d0d5b2626e5008cf15db102689ce","16913154","1679852543","2023-03-26 17:42:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.075","136.98675","0.003822960163340916","6.98259850874055","1775.76","","","Execute",""
"0x5714114c0775484671561e1718c6a6627f64661039bd552f1ce57a50f831abb9","16913175","1679852795","2023-03-26 17:46:35","0x0594488dde8071e80a79f8287602c36b3e622ecc","0xc4cc364706fe781fb00a47badb297af36a482cc1","","0.053712843760619","0","98.105972000333","0.000487156239381","0.889785999667003","1775.76","","","Transfer",""
"0x9c4775aed8ab00fe93f5e62f0801c94cd37dae96a76064c10b6a3ad03467c6b0","16913379","1679855279","2023-03-26 18:27:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0x4c3a1d723c4afafe14bec3ef93116fcff6c3081a","","0","0","0","0.000868352173443378","1.5860365612726","1775.76","","","Approve",""
"0x0dc1923c6e6d734d877a9ec9bf8258a4f5bb1045811c6fad88eec07ee80b96e3","16913380","1679855291","2023-03-26 18:28:11","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.003816231309563484","6.97030832460461","1775.76","","","Execute",""
"0x3bdb3f8030c5079834f7ca1fbb5818fc948010f730973519863233e0b813a36c","16913423","1679855807","2023-03-26 18:36:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.08","146.1192","0.00299700108550338","5.47399251266107","1775.76","Error(0)","execution reverted","Execute",""
"0x017601361cf07916db488d9e8aed14d2e9b2286f3ed891bc0f5044de41f3444b","16913425","1679855831","2023-03-26 18:37:11","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.08","146.1192","0.002353019271829479","4.29776616980383","1775.76","","","Execute",""
"0xae0335d94ce89ed2b1a12e7d3564d2527e4721aee2e72bbeb4f0a08a5794b4ab","16913590","1679857823","2023-03-26 19:10:23","0x0594488dde8071e80a79f8287602c36b3e622ecc","0xc4cc364706fe781fb00a47badb297af36a482cc1","","1.305519267195026","0","2384.51788633904","0.000493162804974","0.900756931656961","1775.76","","","Transfer",""
"0xe2b1d72215bebd29518562c6d1710cdbad72d1b46971ecc06e01d80421b4241d","16913592","1679857847","2023-03-26 19:10:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","1.2","2191.788","0.004838393051969318","8.83727652549144","1775.76","Error(0)","execution reverted","Execute",""
"0xa4004a56a7281aa21d9bffd125151d98ad618ed47cd97bb31583f1a45da8bdaf","16913596","1679857895","2023-03-26 19:11:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","1.25","2283.1125","0.002368553768811954","4.32613977319735","1775.76","","","Execute",""
"0x466c28a3663e9265d060067f2113590b11c6fcffb47b27f31728184770cfefa6","16913667","1679858771","2023-03-26 19:26:11","0xc4cc364706fe781fb00a47badb297af36a482cc1","0x32400084c286cf3e17e7b677ea9583e60a000324","","0","0.025465339538525216","46.5121880137209","0.00242657149073724","4.43210856211666","1775.76","","","Request L2Transaction",""
"0x0df6d7307c776c8e989df4b5184c0584f4ee16ad6e5195706c6c3e25ce69be3c","16913716","1679859383","2023-03-26 19:36:23","0x0594488dde8071e80a79f8287602c36b3e622ecc","0xc4cc364706fe781fb00a47badb297af36a482cc1","","1.30634328190452","0","2386.02294096579","0.00073229809548","1.33753514841327","1775.76","","","Transfer",""
"0x64e32b3cc767a809ff6f9e8e90c714dbf4a55d8d4bb8cc2054af18548ddae567","16913721","1679859443","2023-03-26 19:37:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.5","913.245","0.003524281596455931","6.43706509311079","1775.76","","","Execute",""
"0x016307e7362c173712ed19ef784d2d9cf8420a7b632eb9874e310383affe1482","16913723","1679859467","2023-03-26 19:37:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.75","1369.8675","0.003441273714104024","6.28545202607386","1775.76","","","Execute",""
"0x5162af62e18785b80ab3128b2474ab1783238f33f65a575db563848001de9040","16913731","1679859563","2023-03-26 19:39:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.05","91.3245","0.004005168476031608","7.31540016978697","1775.76","","","Execute",""
"0xab245f8624380fd8631befeef937ded8be0fb8c9f002034e67326db0d2f0e8ba","16913849","1679860991","2023-03-26 20:03:11","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.0032513097852858","5.93848480972666","1775.76","Error(0)","execution reverted","Execute",""
"0x449c334136380252953a1897f90d540ea2e1b454672a1a26909531e051476619","16913853","1679861039","2023-03-26 20:03:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.003052909816616179","5.57610925095129","1775.76","","","Execute","4/26"
"0x2b0baeb05cb27a23794df83a894a7b12403e0845f0bd0ee03a162b22a2b72364","16913855","1679861063","2023-03-26 20:04:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.002920876953969226","5.33495254765525","1775.76","","","Execute",""
"0x60357a272b578e4a578f3a0f42a79a72b3fbd845a9bf05d2c77d715df54a7d56","16913858","1679861099","2023-03-26 20:04:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.002791094703447248","5.09790656489936","1775.76","","","Execute",""
"0xbb1b2302cd4148e0a4a7fb2fcf6c12be1d4413e6bc945e0143bb2394f364e49f","16913960","1679862323","2023-03-26 20:25:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","5","9132.45","0.005793572041435554","10.5819013979616","1775.76","","","Execute",""
"0x9185d2e7131436d4a85ee65cceac15ff1592f0e27981d0cf1c3cb16288f9920d","16913968","1679862419","2023-03-26 20:26:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","4","7305.96","0.006715053969498592","12.2649789247495","1775.76","","","Execute",""
"0x8054d33957e18303f007d0871c55104f5827dc62fa49346359081cb492d51d17","16914001","1679862815","2023-03-26 20:33:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xd8bcbf6ff442ab4fb1d0cd8c1cc4a68eec38bcc0","","0","0.1","182.649","0.00045626271117","0.833359279324893","1775.76","","","Transfer",""
"0x79fecca9244600fd6dd2730c08ca3711f91e432dafce4fb38410ca09f582f5da","16914673","1679870951","2023-03-26 22:49:11","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0","0","0.004918203262818888","8.98304907750607","1775.76","","","Execute",""
"0xe0b203bca2df098261d079081d38d3e44b2600d000f01ec5ccde7a1d37848a87","16914679","1679871023","2023-03-26 22:50:23","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","1","1826.49","0.00246484904202992","4.50202212677723","1775.76","","","Execute",""
"0x0bf915d76b5da4784235007d399a6cbde706959d1130db6b486b118e0fe26c7c","16914696","1679871239","2023-03-26 22:53:59","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","1","1826.49","0.00189671791384782","3.4643363024639","1775.76","","","Execute",""
"0xaf789cd5e01453616fb639eef9f3e78c9ecb5145af06f0c883f9edf43e64788d","16914700","1679871287","2023-03-26 22:54:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","1","1826.49","0.003269695751391808","5.97206659295962","1775.76","","","Execute",""
"0xd5f00576c46370f774fd7066979c18fcce863e3a0c1376d12c53c0ff71107cb2","16914704","1679871335","2023-03-26 22:55:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.5","913.245","0.002450188298544453","4.47524442540846","1775.76","","","Execute",""
"0x96bb2bcf8ff1aec383f57cdbdc0610538285b7f70928559447f19974c237b7c7","16914710","1679871407","2023-03-26 22:56:47","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","0.75","1369.8675","0.003585037973676004","6.54803600853948","1775.76","Error(0)","execution reverted","Execute",""
"0xabfd5b4d51c4bd33f6c3de477948e2940bbc71d2768de8abafb937d8f4add099","16914713","1679871455","2023-03-26 22:57:35","0xc4cc364706fe781fb00a47badb297af36a482cc1","0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b","","0","5","9132.45","0.002796432268194601","5.10765557353476","1775.76","","","Execute",""
